id,observed_at_utc,latitude,longitude,common_name,scientific_name,ebird_species_code,age,sex,bird_status,cause
08a591a8-61f1-4f90-98de-fe9cc29f4391,2022-10-05 01:16:23+00:00,33.774213,-84.395412,Palm Warbler,Setophaga palmarum,palwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
3051d0a6-4b8a-4f2f-bacd-77a03fee510b,2022-10-05 14:54:12+00:00,33.774253,-84.395363,Palm Warbler,Setophaga palmarum,palwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
2b996f2b-e6a1-432a-8743-ff6859bfd565,2022-10-05 17:06:35+00:00,33.774213,-84.395481,Palm Warbler,Setophaga palmarum,palwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
0d5b309b-6ecb-4165-ba8f-ff948d890ada,,33.774509,-84.39583,Cape May Warbler,Setophaga tigrina,camwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
4feca193-5d5a-41e6-92e7-84e6af9d7829,2022-10-06 18:13:08+00:00,33.7747,-84.399236,Yellow-billed Cuckoo,Coccyzus americanus,yebcuc,UNKNOWN,UNKNOWN,DEAD,unknown
657b6876-a6af-4bae-bfaf-d7bb08e2b223,2022-10-06 18:15:53+00:00,33.774146,-84.396694,Palm Warbler,Setophaga palmarum,palwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
455dee1e-9108-4d32-8d06-aa4077a99b9e,,33.77444,-84.399322,Wood Thrush,Hylocichla mustelina,woothr,ADULT,UNKNOWN,DEAD,collision with building/structure
0acefe1e-95fe-414e-8367-658a6d766543,,33.774422,-84.402031,Common Yellowthroat,Geothlypis trichas,comyel,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
9d7f4edb-b742-47fb-b03f-482f8776c2bc,2022-10-06 20:25:00+00:00,33.776259,-84.395733,Yellow-billed Cuckoo,Coccyzus americanus,yebcuc,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
206eb51a-7a89-477d-9ae5-3444ca69f46a,,33.776217,-84.395755,Brown Thrasher,Toxostoma rufum,brnthr,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
0e77dd72-626f-4d66-bb13-1b91aba5009a,,33.777195,-84.3976,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown
df09f16a-5633-47d1-9e62-d87699de7ae6,2022-10-07 21:17:38+00:00,33.781208,-84.392924,Gray Catbird,Dumetella carolinensis,grycat,ADULT,UNKNOWN,DEAD,unknown
70544627-cc63-474f-aab5-60cc3d5911f7,,33.77968,-84.400524,Gray Catbird,Dumetella carolinensis,grycat,ADULT,UNKNOWN,DEAD,collision with building/structure
b42b729e-6b0b-440b-91b6-a49812ca048f,2022-10-08 17:15:48+00:00,33.778904,-84.398239,Gray Catbird,Dumetella carolinensis,grycat,ADULT,UNKNOWN,DEAD,collision with building/structure
b6619e87-8ddf-430f-bf3b-84296ce33f16,,33.777388,-84.39649,Ovenbird,Seiurus aurocapilla,ovenbi1,ADULT,UNKNOWN,DEAD,collision with building/structure
62991f4f-ab90-4830-a6a6-f80ad96d2ab6,,33.779934,-84.403246,Common Yellowthroat,Geothlypis trichas,comyel,UNKNOWN,UNKNOWN,DEAD,unknown
a2d40a8a-3469-480b-a2e1-dd0e2eb863f3,,33.774398,-84.395779,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown
82155b8f-8e6c-4832-89bb-ae36fbc27018,,33.779937,-84.395975,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
cdec0747-4545-43b9-95c0-854c5a047c12,,33.774534,-84.395825,Ovenbird,Seiurus aurocapilla,ovenbi1,ADULT,UNKNOWN,DEAD,collision with building/structure
7fb82170-bd92-42e9-b1f9-3be0f62ab224,2022-10-10 17:28:51+00:00,33.776667,-84.400551,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
b5b4bd60-f26e-43e8-86ea-62140ef67867,2022-10-10 17:55:04+00:00,33.78001,-84.396111,Wood Thrush,Hylocichla mustelina,woothr,UNKNOWN,UNKNOWN,DEAD,unknown
21de9d16-4549-46f0-b937-17857e47dee8,2022-10-10 19:25:50+00:00,33.778582,-84.397866,Yellow-bellied Sapsucker,Sphyrapicus varius,yebsap,UNKNOWN,MALE,DEAD,collision with building/structure
d4d13f64-9ecf-4735-8c14-148f2fda4834,2022-10-11 13:13:07+00:00,33.780025,-84.396206,Wood Thrush,Hylocichla mustelina,woothr,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
7dc03ca5-aa03-4719-aa30-f12daba73354,2022-10-12 14:45:56+00:00,33.779885,-84.396665,Northern Parula,Setophaga americana,norpar,ADULT,UNKNOWN,DEAD,collision with building/structure
a35754e1-074b-44de-9357-6f55c1069875,2022-10-12 15:58:30+00:00,33.779665,-84.396589,Northern Parula,Setophaga americana,norpar,ADULT,UNKNOWN,DEAD,collision with building/structure
4d4bec6a-46db-4d03-ae71-185616917216,2022-10-12 17:24:50+00:00,33.778636,-84.396869,Northern Parula,Setophaga americana,norpar,ADULT,UNKNOWN,DEAD,unknown
4d829660-1b5f-4280-a8d5-1e99412b2598,,33.774507,-84.395932,Ovenbird,Seiurus aurocapilla,ovenbi1,ADULT,UNKNOWN,DEAD,collision with building/structure
447dd537-5666-48e1-9ce7-b4e1ce5f2af0,2022-10-13 19:05:01+00:00,33.775657,-84.397332,Catharus sp.,Catharus sp.,cathus,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
023bc1af-8d02-4195-a075-e2298bf1aa8c,2022-10-13 19:24:16+00:00,33.77625,-84.397386,Tennessee Warbler,Leiothlypis peregrina,tenwar,UNKNOWN,FEMALE,DEAD,collision with building/structure
f2b71354-403e-4826-afbc-a527828c516c,,33.77917,-84.403706,unknown,unknown,,UNKNOWN,UNKNOWN,INJURED,collision with building/structure
6db66418-8fce-4397-b291-f196ac275e5b,,33.776972,-84.395728,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown
5d3875d2-734a-44fa-a6bf-b3d493537eca,2022-10-14 16:09:28+00:00,33.777156,-84.396202,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
5577300a-b8c2-4740-8549-d483b61477ad,2022-10-14 17:32:46+00:00,33.77423,-84.39664,Common Yellowthroat,Geothlypis trichas,comyel,ADULT,FEMALE,DEAD,collision with building/structure
bd1ac184-ec14-4b7b-a62f-12541fb87282,2022-10-14 18:40:32+00:00,33.773938,-84.398833,Palm Warbler,Setophaga palmarum,palwar,ADULT,UNKNOWN,DEAD,collision with building/structure
9aa28e02-2c5f-454b-9a63-ae196040b5b3,2022-10-14 23:17:09+00:00,33.776956,-84.395986,Ovenbird,Seiurus aurocapilla,ovenbi1,ADULT,UNKNOWN,DEAD,collision with building/structure
576a879b-144a-498f-8848-7bec8a62a3a7,2022-10-19 20:00:22+00:00,33.77395,-84.398502,passerine sp.,Passeriformes sp.,passer1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
373ffc83-5b08-4665-88bd-4d0207330e43,,33.780812,-84.398373,Red-shouldered Hawk,Buteo lineatus,reshaw,ADULT,UNKNOWN,INJURED,collision with building/structure
b8a0d230-927c-43bc-a1bb-a4c4de576260,2022-10-20 17:50:10+00:00,33.774093,-84.398453,Yellow-bellied Sapsucker,Sphyrapicus varius,yebsap,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
b7fa28d8-5d56-4b98-82cb-cc02a19a1f6b,2022-10-20 22:27:13+00:00,33.779777,-84.396704,Wood Thrush,Hylocichla mustelina,woothr,ADULT,UNKNOWN,DEAD,collision with building/structure
fbac63d6-680a-42ee-910c-62bfa81ccc3c,2022-10-20 22:29:31+00:00,33.780027,-84.396865,Tennessee Warbler,Leiothlypis peregrina,tenwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
1d8e2c84-723f-4af0-90d8-cbf836634d31,2022-10-20 23:25:03+00:00,33.776246,-84.397407,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
0e044a72-cd37-4061-8c17-5c5d64b2c6c1,2022-10-21 19:48:56+00:00,33.778671,-84.399531,Common Yellowthroat,Geothlypis trichas,comyel,UNKNOWN,UNKNOWN,DEAD,unknown
c8931aba-2c4d-4aad-b012-af763137abcb,2022-10-21 22:20:34+00:00,33.779753,-84.396265,Brown Thrasher,Toxostoma rufum,brnthr,ADULT,UNKNOWN,DEAD,collision with building/structure
6cf2cbc4-9a62-41ff-a779-b9631bb739f4,,33.774489,-84.395792,Swamp Sparrow,Melospiza georgiana,swaspa,ADULT,UNKNOWN,DEAD,collision with building/structure
9319a035-458b-47cd-9b1e-b36c257e82ec,,33.776909,-84.396066,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown
3f058a43-b291-45b2-929a-faf8cd00571f,2022-10-28 17:23:28+00:00,33.780004,-84.396404,White-throated Sparrow,Zonotrichia albicollis,whtspa,ADULT,UNKNOWN,DEAD,collision with building/structure
22a53d9c-9a74-4ef9-89c7-be46d1bae610,2022-10-30 18:30:08+00:00,33.780032,-84.39679,Yellow-rumped Warbler,Setophaga coronata,yerwar,ADULT,UNKNOWN,DEAD,collision with building/structure
7f1e6852-a54e-4108-8cb9-407b2a27458e,2022-10-31 17:24:33+00:00,33.77225,-84.394114,Gray Catbird,Dumetella carolinensis,grycat,UNKNOWN,UNKNOWN,DEAD,unknown
7a06711d-906b-4804-a16a-df8de8c492bf,2022-11-01 14:20:33+00:00,33.779639,-84.397166,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
14daa8c1-0390-43aa-9a44-ebfc5c1d87bb,,33.776939,-84.395964,Hermit Thrush,Catharus guttatus,herthr,ADULT,UNKNOWN,DEAD,collision with building/structure
3d8ee22c-7be3-4c73-a01d-524c2c02b74d,2022-11-07 17:29:17+00:00,33.773858,-84.396078,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
9485b7e6-828b-4c95-8391-a61fe764f493,,33.780045,-84.396656,White-throated Sparrow,Zonotrichia albicollis,whtspa,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
4a02c9b2-fea8-4054-809c-97d5810fba8f,2022-11-08 14:14:31+00:00,33.779045,-84.397288,American Woodcock,Scolopax minor,amewoo,UNKNOWN,UNKNOWN,INJURED,collision with building/structure
fcd4ad93-54de-4273-affe-97b29e0052ce,2022-11-09 21:38:26+00:00,33.775518,-84.401738,passerine sp.,Passeriformes sp.,passer1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
95c33362-56a9-4e49-91e2-eec863bc2884,2022-11-10 15:39:52+00:00,33.775547,-84.401688,Swamp Sparrow,Melospiza georgiana,swaspa,JUVENILE,UNKNOWN,DEAD,unknown
ca4afa71-417b-4420-ba8b-a1f3ebacfbec,2022-11-10 20:14:56+00:00,33.7767,-84.388042,American Robin,Turdus migratorius,amerob,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
9880d74e-bcc7-4569-a3e8-6c582d633922,2022-11-10 20:29:45+00:00,33.776718,-84.398732,Swamp Sparrow,Melospiza georgiana,swaspa,UNKNOWN,UNKNOWN,DEAD,unknown
486d9219-acab-4115-9a3c-8222c2381588,2022-11-11 20:27:30+00:00,33.775509,-84.401822,passerine sp.,Passeriformes sp.,passer1,UNKNOWN,UNKNOWN,DEAD,unknown
00bb2c6d-2585-40f8-8096-5886eb409f83,,33.776004,-84.395854,Dark-eyed Junco,Junco hyemalis,daejun,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
36f54614-a634-4d62-9565-bc1bdb87c658,2022-11-21 21:27:50+00:00,33.778455,-84.399676,Song Sparrow,Melospiza melodia,sonspa,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
75c14a53-d465-4bed-ae87-5f680ec77bae,,33.773938,-84.398833,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown
806f702d-46a9-4cc4-ac6b-ee96eff8ad42,,33.777092,-84.396723,unknown,unknown,,UNKNOWN,UNKNOWN,INJURED,collision with building/structure
60c8adb3-d02b-44a5-aeec-807753c5480b,2023-01-10 14:37:34+00:00,33.775842,-84.401922,House Finch,Haemorhous mexicanus,houfin,ADULT,FEMALE,DEAD,collision with building/structure
8d12a831-a9ab-4104-aac4-5a704b2528f0,2023-01-23 17:57:14+00:00,33.776976,-84.400583,American Goldfinch,Spinus tristis,amegfi,UNKNOWN,UNKNOWN,DEAD,unknown
b7b26786-15e0-408d-814f-04a1e91d809e,,33.77887,-84.406285,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
26845a8d-94e2-487f-b9b9-a70b99b26b32,,33.777575,-84.403762,unknown,unknown,,ADULT,UNKNOWN,DEAD,collision with building/structure
aa6c088c-4d44-488a-b79b-c1f41fbcb140,2023-03-23 17:45:08+00:00,33.779266,-84.396313,Black-and-white Warbler,Mniotilta varia,bawwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
fd8e9789-c205-4df0-accc-d44c9556d27f,2023-03-27 23:27:24+00:00,33.77051,-84.390769,Cedar Waxwing,Bombycilla cedrorum,cedwax,ADULT,UNKNOWN,DEAD,collision with building/structure
c72a562e-318c-4169-9481-c2743230c849,,33.775948,-84.396141,American Robin,Turdus migratorius,amerob,ADULT,UNKNOWN,DEAD,collision with building/structure
693699ea-136e-4e06-9983-100fa2309295,,33.775875,-84.396038,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown
4c031842-1e0c-4533-9784-3a697c059eee,2023-03-30 22:56:39+00:00,33.776153,-84.396038,American Robin,Turdus migratorius,amerob,ADULT,UNKNOWN,DEAD,unknown
5d5918c0-ee0b-4a65-b2c0-627167609526,,33.779989,-84.396708,Cedar Waxwing,Bombycilla cedrorum,cedwax,ADULT,UNKNOWN,DEAD,collision with building/structure
63c98e36-d654-4994-b27a-09c0f8ac24ca,2023-04-06 15:25:09+00:00,33.780005,-84.396662,Ruby-throated Hummingbird,Archilochus colubris,rthhum,ADULT,MALE,DEAD,collision with building/structure
0908449a-e5f2-4064-ad53-9b81d4e4f9fd,2023-04-07 01:34:26+00:00,33.776549,-84.39804,Carolina Wren,Thryothorus ludovicianus,carwre,ADULT,UNKNOWN,DEAD,unknown
c6411bb2-e936-4856-98cd-c4ff910e4058,,33.780036,-84.397402,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown
a4308a25-5ab8-40ff-be58-b97b9c94ed91,,33.780014,-84.397396,Cedar Waxwing,Bombycilla cedrorum,cedwax,ADULT,UNKNOWN,DEAD,collision with building/structure
08c07bdc-810f-4b70-9683-29d316c9ca6f,,33.776073,-84.395122,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown
bd7d2a22-bfbb-4dbe-ab35-057924a2732f,2023-04-12 20:28:52+00:00,33.779776,-84.396602,Ruby-throated Hummingbird,Archilochus colubris,rthhum,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
a8d98c3d-5f20-4b45-b907-d5b98e91667b,2023-04-20 16:14:37+00:00,33.776064,-84.394001,Northern Mockingbird,Mimus polyglottos,normoc,UNKNOWN,UNKNOWN,DEAD,unknown
a22272eb-2dfe-4ea1-879b-69acda7243f5,2023-04-23 01:16:35+00:00,33.77837,-84.396871,American Robin,Turdus migratorius,amerob,JUVENILE,UNKNOWN,DEAD,collision with building/structure
7df509af-17c2-4828-855b-e134611a7d6d,2023-04-23 18:33:57+00:00,33.779731,-84.396647,Ruby-throated Hummingbird,Archilochus colubris,rthhum,ADULT,MALE,DEAD,collision with building/structure
6ef63c47-996d-4948-a392-0ac3dca5641c,2023-04-24 20:14:34+00:00,33.774632,-84.391189,Black-and-white Warbler,Mniotilta varia,bawwar,UNKNOWN,UNKNOWN,DEAD,unknown
6aff0069-45b9-4944-a8da-4b78ab409e3a,2023-04-25 23:46:53+00:00,33.775373,-84.401864,American Goldfinch,Spinus tristis,amegfi,UNKNOWN,UNKNOWN,DEAD,unknown
8302ffed-bd15-4093-aa2a-b55b562f7b0d,2023-04-27 14:19:08+00:00,33.7793,-84.396651,Hermit Thrush,Catharus guttatus,herthr,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
bd845380-5e62-42b0-a536-14c2c9a410e2,2023-04-28 17:03:58+00:00,33.78001,-84.396755,Swainson's Thrush,Catharus ustulatus,swathr,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
45de086c-b5c1-4497-b742-3f554f7905b9,2023-04-28 20:12:03+00:00,33.780031,-84.396844,Swainson's Thrush,Catharus ustulatus,swathr,ADULT,UNKNOWN,DEAD,collision with building/structure
36d8925c-979c-4954-9feb-f9ab3969eb3e,2023-04-28 22:07:11+00:00,33.78,-84.396706,Swainson's Thrush,Catharus ustulatus,swathr,ADULT,UNKNOWN,DEAD,collision with building/structure
faec2bde-abbe-47d5-91f9-e5441dde7b53,,33.780039,-84.396738,Red-eyed Vireo,Vireo olivaceus,reevir1,ADULT,UNKNOWN,DEAD,collision with building/structure
5c92a770-ed79-4fba-a84f-3e3a2a99c317,2023-04-29 22:32:43+00:00,33.779188,-84.397007,Yellow-rumped Warbler,Setophaga coronata,yerwar,UNKNOWN,UNKNOWN,DEAD,unknown
a633d41c-2a3f-43d7-b6d6-0478d9a741b9,2023-05-01 13:35:56+00:00,33.779798,-84.401028,Eastern Bluebird,Sialia sialis,easblu,JUVENILE,UNKNOWN,DEAD,collision with building/structure
b6c9f3f3-92a5-4f8f-ba50-0b4882087c39,2023-05-01 15:06:45+00:00,33.779673,-84.396694,Indigo Bunting,Passerina cyanea,indbun,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
2ac04efb-846a-4987-b7fa-6798e61722d0,2023-05-01 16:20:28+00:00,33.779799,-84.396527,Indigo Bunting,Passerina cyanea,indbun,UNKNOWN,UNKNOWN,DEAD,unknown
fcbd2df3-9a87-488c-806f-12083201d3e4,2023-05-01 16:31:50+00:00,33.778662,-84.396887,unknown,unknown,,JUVENILE,UNKNOWN,DEAD,fell out of nest
bc0cb504-9bb4-4c5d-89b9-ca6c898bee53,,33.780874,-84.397942,Indigo Bunting,Passerina cyanea,indbun,ADULT,UNKNOWN,DEAD,unknown
fa564a07-8d30-4a8d-8f2c-04b1f11f7bcb,2023-05-01 18:20:24+00:00,33.778851,-84.396815,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,unknown
57e152a9-285d-4adf-9600-eca18bcfd185,,33.780022,-84.396256,Ovenbird,Seiurus aurocapilla,ovenbi1,ADULT,UNKNOWN,DEAD,unknown
1e30e003-0067-4ba6-8e61-8c18ecd67d98,2023-05-01 20:56:23+00:00,33.779666,-84.396855,Indigo Bunting,Passerina cyanea,indbun,ADULT,MALE,DEAD,unknown
ce35c691-9753-4322-9c56-56adac235c06,2023-05-02 03:14:59+00:00,33.779723,-84.396684,Indigo Bunting,Passerina cyanea,indbun,UNKNOWN,UNKNOWN,DEAD,unknown
a67bb56d-72be-467f-8750-cf7fb24d96cb,,33.780091,-84.396711,Ovenbird,Seiurus aurocapilla,ovenbi1,ADULT,UNKNOWN,DEAD,collision with building/structure
bbe49a21-f796-416f-a3c8-9d504f43974b,,33.780244,-84.396725,Swainson's Thrush,Catharus ustulatus,swathr,ADULT,UNKNOWN,DEAD,collision with building/structure
253cc4c3-6c46-4f35-a674-fd53c392e0b2,2023-05-02 12:59:56+00:00,33.779948,-84.396544,Swainson's Thrush,Catharus ustulatus,swathr,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
34ee315a-181d-42dc-8005-8c5ac62d3ce5,2023-05-02 13:00:46+00:00,33.779868,-84.396573,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
9eae8012-9ba5-4bab-b337-116fc15ca641,,33.770614,-84.390965,Swainson's Thrush,Catharus ustulatus,swathr,UNKNOWN,UNKNOWN,DEAD,unknown
05ff3a4d-36ab-40b9-b664-133c2de57414,2023-05-04 20:52:34+00:00,33.780062,-84.396749,Red-eyed Vireo,Vireo olivaceus,reevir1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
91e9ca24-e1cc-47cb-beb4-6139134188ad,,33.776901,-84.397367,Yellow-breasted Chat,Icteria virens,yebcha,UNKNOWN,UNKNOWN,DEAD,unknown
580f959c-f170-4479-81ae-e60b5e20b724,2023-05-06 19:48:00+00:00,33.77979,-84.396684,American Redstart,Setophaga ruticilla,amered,ADULT,MALE,DEAD,collision with building/structure
5ad34a01-a249-441e-ad37-c0f2448a6402,,33.774934,-84.396114,Red-eyed Vireo,Vireo olivaceus,reevir1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
d88aa917-08c9-47a1-94d1-db5e83f68d2c,,33.780008,-84.396669,Blue Grosbeak,Passerina caerulea,blugrb1,ADULT,FEMALE,DEAD,collision with building/structure
dddef486-a9d2-42b7-a389-218954c47f7c,,33.773819,-84.391286,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown
7c78d139-4a0e-4796-b377-194ca9b12c5f,,33.779758,-84.396591,Ovenbird,Seiurus aurocapilla,ovenbi1,ADULT,UNKNOWN,DEAD,collision with building/structure
9374f076-9c8e-4638-9161-2e6527cba750,,33.773596,-84.391329,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown
765a5487-2c1c-4035-a3bc-97a9d71b993e,2023-05-23 22:46:34+00:00,33.77668,-84.396704,Yellow-billed Cuckoo,Coccyzus americanus,yebcuc,UNKNOWN,UNKNOWN,DEAD,unknown
54f3aa7b-657a-422b-b60b-aa005a78638e,,33.776435,-84.396724,Yellow-billed Cuckoo,Coccyzus americanus,yebcuc,ADULT,UNKNOWN,DEAD,unknown
cf5835c3-6856-460b-854e-5c1ff1666a4d,,33.776395,-84.396724,Yellow-billed Cuckoo,Coccyzus americanus,yebcuc,ADULT,UNKNOWN,DEAD,unknown
8df1b44a-5086-4f90-b1dd-ae5f6a4ee5d9,2023-07-13 23:52:57+00:00,33.780036,-84.396778,Blue Jay,Cyanocitta cristata,blujay,JUVENILE,UNKNOWN,DEAD,collision with building/structure
0dd7792a-2f60-4f5e-ad27-a143ddb60b81,2023-07-17 14:13:31+00:00,33.775835,-84.39316,Black-and-white Warbler,Mniotilta varia,bawwar,ADULT,UNKNOWN,DEAD,unknown
55b5497b-6092-4b9b-8ed4-28c404b2e8be,2023-08-14 15:51:53+00:00,33.779923,-84.396655,Black-and-white Warbler,Mniotilta varia,bawwar,ADULT,FEMALE,DEAD,collision with building/structure
d239c87a-bac4-4486-95af-3ce09165df2e,,33.779786,-84.396586,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown
600badf3-005f-4a11-9bdf-6c8fd2599d2e,2023-08-21 14:05:37+00:00,33.779779,-84.396452,Northern Parula,Setophaga americana,norpar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
390d2e5f-cb46-482c-b29f-672720089505,,33.779849,-84.396604,Ruby-throated Hummingbird,Archilochus colubris,rthhum,ADULT,UNKNOWN,DEAD,collision with building/structure
e0a1d951-683e-4824-bb2a-828d59ddb397,2023-08-28 02:00:36+00:00,33.78,-84.396619,Ruby-throated Hummingbird,Archilochus colubris,rthhum,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
14888d84-b163-4d39-897e-5215c9341abb,2023-09-02 04:34:41+00:00,33.780031,-84.40349,Ruby-throated Hummingbird,Archilochus colubris,rthhum,UNKNOWN,FEMALE,DEAD,collision with building/structure
792aa871-dd79-498d-8efe-53b0cd34516d,2023-09-02 04:34:52+00:00,33.780094,-84.403625,Ruby-throated Hummingbird,Archilochus colubris,rthhum,UNKNOWN,FEMALE,DEAD,collision with building/structure
605beef2-b4e5-4303-9132-d05bd027f5ef,2023-09-04 14:05:05+00:00,33.779981,-84.396662,Northern Cardinal,Cardinalis cardinalis,norcar,JUVENILE,UNKNOWN,DEAD,collision with building/structure
8eb08b4e-81c7-434b-84ac-a52e1eb47c74,2023-09-05 13:13:25+00:00,33.776919,-84.396311,Swainson's Thrush,Catharus ustulatus,swathr,UNKNOWN,UNKNOWN,DEAD,unknown
2b6494c9-46d4-4bca-be12-8661884cee60,2023-09-06 19:30:09+00:00,33.777007,-84.396329,Catharus sp.,Catharus sp.,cathus,ADULT,UNKNOWN,DEAD,collision with building/structure
67ac9c59-3190-4cf4-94b0-08b52abbf500,,33.779733,-84.396603,Canada Warbler,Cardellina canadensis,canwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
55b82347-2b2e-4c10-a5e9-20e27bdbec71,,33.776284,-84.387773,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown
f0eefb2c-e02b-4767-a5c2-2cf101b9cce8,,33.779704,-84.3967,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
d3d5d921-05ef-4450-82a0-f94be37afee4,,33.775468,-84.401838,Ruby-throated Hummingbird,Archilochus colubris,rthhum,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
31727188-bdd4-4dc6-b799-ee2e492841ce,2023-09-11 14:35:51+00:00,33.779975,-84.396645,Veery,Catharus fuscescens,veery,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
fbdc79c9-1d28-464d-8e01-420cab3b7349,2023-09-11 21:23:02+00:00,33.776228,-84.387987,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
ca991bf0-e0a0-43a5-a2d6-4be4ea8e7070,2023-09-12 21:44:53+00:00,33.77981,-84.396768,Ruby-throated Hummingbird,Archilochus colubris,rthhum,UNKNOWN,UNKNOWN,DEAD,unknown
5806ba3a-5dfa-479f-9044-db8d15efe13d,,33.775446,-84.396125,Mourning Dove,Zenaida macroura,moudov,UNKNOWN,UNKNOWN,INJURED,collision with building/structure
c759d51e-7bb4-41a7-bfca-4af804f4dc98,2023-09-13 15:58:07+00:00,33.774315,-84.39656,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
7d94f1e3-5513-4241-8b4c-3d4abd8fac45,,33.7791,-84.396077,Song Sparrow,Melospiza melodia,sonspa,UNKNOWN,FEMALE,DEAD,collision with building/structure
8c2d734b-4dff-4a63-a8bf-a1f314d88711,,33.77974,-84.396662,Ruby-throated Hummingbird,Archilochus colubris,rthhum,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
520ea436-6533-44cd-b26b-430a9a7bdaaa,2023-09-14 14:31:38+00:00,33.78001,-84.396676,Tennessee Warbler,Leiothlypis peregrina,tenwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
73ef36e1-0fa3-41ff-8044-b21ada862eff,,33.776763,-84.387859,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
d23835c4-2608-4d10-a64c-c7072bdac837,2023-09-14 14:43:37+00:00,33.776812,-84.387832,Yellow-breasted Chat,Icteria virens,yebcha,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
a76714a9-b3f7-408f-ac8e-d1d528db34f0,,33.779762,-84.396337,unknown,unknown,,JUVENILE,UNKNOWN,DEAD,other
b93c3422-29ba-406c-aec8-ff5810c385c4,2023-09-14 23:52:33+00:00,33.776246,-84.387569,Yellow-breasted Chat,Icteria virens,yebcha,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
b590d74b-71dc-4998-afb1-e6456a2dc761,2023-09-14 23:53:44+00:00,33.776214,-84.387655,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,collision with building/structure
21996ca7-a660-4a7a-9849-922b04c46509,,33.77873,-84.396841,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown
