id,observed_at_utc,created_at_utc,updated_at_utc,latitude,longitude,location_accuracy_meters,mobile_device_gps_source,common_name,scientific_name,ebird_species_code,age,sex,bird_status,cause,notes,image
792aa871-dd79-498d-8efe-53b0cd34516d,2023-09-02 04:34:52+00:00,2023-10-03 16:33:20.170182+00:00,2024-11-14 20:48:48.396742+00:00,33.780094,-84.403625,,FALSE,Ruby-throated Hummingbird,Archilochus colubris,rthhum,UNKNOWN,FEMALE,DEAD,collision with building/structure,Found dead in the middle of sidewalk. Beak looked slightly bent,https://backend-static.dbird.org/uploads/c6ad7c31-38d3-4ad1-a054-ff6d1446ac73.jpeg
605beef2-b4e5-4303-9132-d05bd027f5ef,2023-09-04 14:05:05+00:00,2023-09-04 20:06:37.147460+00:00,2024-11-14 20:48:35.078852+00:00,33.779981,-84.396662,,FALSE,Northern Cardinal,Cardinalis cardinalis,norcar,JUVENILE,UNKNOWN,DEAD,collision with building/structure,"Edit by Amanda 9/13: looks juvenile based on short tail feathers and fuzzy body feathers. Possible tinge of yellow on the gape flange. Changed from “Bird age: adult"".",https://backend-static.dbird.org/uploads/5f268b21-d6f2-4fd5-82f6-c0ca750287a5.jpg
8eb08b4e-81c7-434b-84ac-a52e1eb47c74,2023-09-05 13:13:25+00:00,2023-09-05 13:15:57.433434+00:00,2024-11-14 20:48:19.090739+00:00,33.776919,-84.396311,26.21,TRUE,Swainson's Thrush,Catharus ustulatus,swathr,UNKNOWN,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/05922cbc-1edc-438d-a413-1ba68dca6e26.jpg
2b6494c9-46d4-4bca-be12-8661884cee60,2023-09-06 19:30:09+00:00,2023-09-06 20:41:59.255490+00:00,2024-11-14 20:46:24.653911+00:00,33.777007,-84.396329,,FALSE,Catharus sp.,Catharus sp.,cathus,ADULT,UNKNOWN,DEAD,collision with building/structure,"Died over labor weekend likely

Observer ID: Veery",https://backend-static.dbird.org/uploads/f15aa882-53c9-48ac-b82a-ebc651657a66.jpeg
67ac9c59-3190-4cf4-94b0-08b52abbf500,2023-09-07 15:53:47.719000+00:00,2023-09-07 15:55:39.731165+00:00,2023-09-07 15:55:39.731191+00:00,33.779733,-84.396603,,FALSE,Canada Warbler,Cardellina canadensis,canwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Some slight decomposition on the head,https://backend-static.dbird.org/uploads/46c80e03-0846-49e0-9038-76ee044ff43e.jpg
55b82347-2b2e-4c10-a5e9-20e27bdbec71,2023-09-07 19:16:07.818000+00:00,2023-09-08 22:00:38.140602+00:00,2023-09-08 22:00:38.140631+00:00,33.776284,-84.387773,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown,,
f0eefb2c-e02b-4767-a5c2-2cf101b9cce8,2023-09-09 18:07:25.069000+00:00,2023-09-09 18:08:15.066758+00:00,2023-09-09 18:08:15.066785+00:00,33.779704,-84.3967,35,TRUE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,
d3d5d921-05ef-4450-82a0-f94be37afee4,2023-09-10 23:12:23.930000+00:00,2023-09-10 23:13:35.566627+00:00,2023-09-10 23:13:35.566654+00:00,33.775468,-84.401838,,FALSE,Ruby-throated Hummingbird,Archilochus colubris,rthhum,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,"Dead hummingbird, looks fresh",https://backend-static.dbird.org/uploads/399b3ad1-ebd7-4563-9faf-c97c9a596058.jpeg
31727188-bdd4-4dc6-b799-ee2e492841ce,2023-09-11 14:35:51+00:00,2023-09-19 14:37:23.951625+00:00,2024-11-14 21:01:03.061426+00:00,33.779975,-84.396645,,FALSE,Veery,Catharus fuscescens,veery,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,"Some kind of thrush, maybe a veery?",https://backend-static.dbird.org/uploads/5ac49d7e-108b-421b-9a3b-32535595788b.jpg
fbdc79c9-1d28-464d-8e01-420cab3b7349,2023-09-11 21:23:02+00:00,2023-09-11 21:24:54.471433+00:00,2024-11-14 20:33:00.409798+00:00,33.776228,-84.387987,,FALSE,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/f2fcdb75-2a21-47ff-abeb-034140fb135b.jpg
ca991bf0-e0a0-43a5-a2d6-4be4ea8e7070,2023-09-12 21:44:53+00:00,2023-09-12 21:47:50.851593+00:00,2024-11-14 20:32:07.170427+00:00,33.77981,-84.396768,35,TRUE,Ruby-throated Hummingbird,Archilochus colubris,rthhum,UNKNOWN,UNKNOWN,DEAD,unknown,In front of molecular science and engineering building in bio quad gatech,
5806ba3a-5dfa-479f-9044-db8d15efe13d,2023-09-13 14:25:45.414000+00:00,2023-09-13 14:38:09.536082+00:00,2023-09-13 14:38:09.536114+00:00,33.775446,-84.396125,,FALSE,Mourning Dove,Zenaida macroura,moudov,UNKNOWN,UNKNOWN,INJURED,collision with building/structure,"Some girl said she saw it next to Clough learning building earlier, so it likely hit the glass windows. Injury is visible trauma to the head. The girl said she alerted a bird facility that would take care of the bird.",
c759d51e-7bb4-41a7-bfca-4af804f4dc98,2023-09-13 15:58:07+00:00,2023-09-13 15:59:47.009707+00:00,2023-09-13 16:34:46.029302+00:00,33.774315,-84.39656,,FALSE,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/a4c0f0ce-ec57-4b5c-993d-1d054f0e733f.jpg
7d94f1e3-5513-4241-8b4c-3d4abd8fac45,2023-09-13 17:12:11.622000+00:00,2023-09-13 17:13:58.221345+00:00,2023-09-13 17:13:58.221373+00:00,33.7791,-84.396077,,FALSE,Song Sparrow,Melospiza melodia,sonspa,UNKNOWN,FEMALE,DEAD,collision with building/structure,,
8c2d734b-4dff-4a63-a8bf-a1f314d88711,2023-09-14 14:28:24.608000+00:00,2023-09-14 14:29:20.863649+00:00,2023-09-14 14:29:20.863687+00:00,33.77974,-84.396662,,FALSE,Ruby-throated Hummingbird,Archilochus colubris,rthhum,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Front side of MoSE,https://backend-static.dbird.org/uploads/ca4253b9-8aad-4ea5-92be-aefa6f71440c.jpeg
520ea436-6533-44cd-b26b-430a9a7bdaaa,2023-09-14 14:31:38+00:00,2023-09-14 14:32:32.479378+00:00,2024-11-14 20:30:29.598089+00:00,33.78001,-84.396676,22.46,TRUE,Tennessee Warbler,Leiothlypis peregrina,tenwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,"Back side of MoSE, looks fresh",https://backend-static.dbird.org/uploads/091f2d8f-14aa-4173-a146-96f319a32351.jpeg
73ef36e1-0fa3-41ff-8044-b21ada862eff,2023-09-14 14:42:11.452000+00:00,2023-09-14 14:43:20.694012+00:00,2023-09-14 14:43:20.694042+00:00,33.776763,-84.387859,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,
d23835c4-2608-4d10-a64c-c7072bdac837,2023-09-14 14:43:37+00:00,2023-09-14 14:44:38.939816+00:00,2024-11-14 20:30:04.478066+00:00,33.776812,-84.387832,,FALSE,Yellow-breasted Chat,Icteria virens,yebcha,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/2325d42e-ccf7-42d0-84ee-8e1093134afe.jpeg
a76714a9-b3f7-408f-ac8e-d1d528db34f0,2023-09-14 15:55:11.031000+00:00,2023-09-14 15:56:30.447387+00:00,2023-09-14 15:56:30.447417+00:00,33.779762,-84.396337,15.7,TRUE,unknown,unknown,,JUVENILE,UNKNOWN,DEAD,other,,
b93c3422-29ba-406c-aec8-ff5810c385c4,2023-09-14 23:52:33+00:00,2023-09-14 23:53:23.097389+00:00,2024-11-14 20:29:29.570927+00:00,33.776246,-84.387569,,FALSE,Yellow-breasted Chat,Icteria virens,yebcha,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/dd1f3462-21f0-4a68-a0fb-d561f9b1f28a.jpeg
b590d74b-71dc-4998-afb1-e6456a2dc761,2023-09-14 23:53:44+00:00,2023-09-14 23:54:38.448752+00:00,2024-11-14 20:30:11.639053+00:00,33.776214,-84.387655,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/01bed293-1e62-48fc-a033-0cb493760774.jpeg
21996ca7-a660-4a7a-9849-922b04c46509,2023-09-15 14:43:24.882000+00:00,2023-09-15 14:44:16.667756+00:00,2023-09-15 14:44:16.667789+00:00,33.77873,-84.396841,35.93,TRUE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown,,
111b73b0-0104-44f6-9631-7cba4ceb9827,2023-09-15 15:53:24.741000+00:00,2023-09-15 16:10:10.611004+00:00,2023-09-15 16:10:10.611034+00:00,33.779825,-84.397096,,FALSE,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/65edf717-e120-4943-a559-7d8e5f4db2fc.jpeg
2881842e-58da-4e0f-9ca7-9c9703dfda01,2023-09-15 18:12:13.431000+00:00,2023-09-15 18:12:46.132676+00:00,2023-09-15 18:12:46.132704+00:00,33.776033,-84.398841,,FALSE,Northern Mockingbird,Mimus polyglottos,normoc,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,
c9ebc502-8dc6-493a-8d18-f129d4c9048e,2023-09-15 19:56:32.246000+00:00,2023-09-15 20:04:09.621864+00:00,2023-09-15 20:04:09.621892+00:00,33.77996,-84.395934,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,"The bird was on it's back, no blood (I'm only assuming that it hit the building). I didn't initially know what to do, so I waited too long before turning it so that its back was up. It didn't move anyways, so I assumed that it was dead. I apologize for not being able to save it.",
3c5bce9c-2072-4fb0-9c59-6a8880675785,2023-09-15 23:42:58.479000+00:00,2023-09-15 23:44:41.925885+00:00,2023-09-15 23:44:41.925916+00:00,33.779901,-84.396605,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,"The bird appeared to have an injury on it's head, which is why I assumed it was dead; it didn't appear to have a pulse, either. It appeared to have collided with a brick wall nearby, although I can't be entirely sure.",
6f9f992e-9834-47ed-90de-0d2fcc068fd4,2023-09-19 14:30:32+00:00,2023-09-19 17:54:53.614470+00:00,2024-11-14 20:26:19.263790+00:00,33.779996,-84.396694,,FALSE,Tennessee Warbler,Leiothlypis peregrina,tenwar,ADULT,UNKNOWN,DEAD,collision with building/structure,"Warbler of some kind,  maybe Tennessee Warbler.",https://backend-static.dbird.org/uploads/e47a2986-4957-40cf-8aa4-4b117c466698.jpg
43d5d1ae-3448-4bf0-a6e3-4d245286b589,2023-09-20 13:16:00.653000+00:00,2023-09-20 18:53:05.018638+00:00,2023-09-20 18:53:05.018673+00:00,33.778819,-84.399721,,FALSE,Gray Catbird,Dumetella carolinensis,grycat,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Hit a window at the Kendeda Building that does not have bird safe film,https://backend-static.dbird.org/uploads/ff18cc2d-89ca-45cc-b1ee-5589a049f890.jpg
f78e8dca-d691-4fbf-862e-dcf0e0ba9ab4,2023-09-20 19:41:45+00:00,2023-09-20 19:42:57.778536+00:00,2024-11-14 20:22:21.288531+00:00,33.777024,-84.396211,,FALSE,Northern Parula,Setophaga americana,norpar,JUVENILE,MALE,DEAD,collision with building/structure,"Small bird, only 3-4 inches long",https://backend-static.dbird.org/uploads/0197d522-6f69-49ad-acc5-4f79e5887039.jpeg
e128ed96-4c62-4bbb-a23c-38495d69e773,2023-09-20 20:16:05.613000+00:00,2023-09-20 20:18:27.539662+00:00,2023-09-20 20:18:27.539687+00:00,33.774532,-84.395685,,FALSE,Palm Warbler,Setophaga palmarum,palwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Died yesterday most likely,https://backend-static.dbird.org/uploads/bfdaeffe-26e0-43c9-91d4-46521eed3971.jpeg
23e49d6f-95e1-4901-90ba-4f72c2fb147a,2023-09-21 01:00:20.419000+00:00,2023-09-22 18:02:20.755204+00:00,2023-09-22 18:02:20.755230+00:00,33.779395,-84.404136,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown,"small bird, but I didn't take a good enough look at it to see what type (i'm writing this about 2 days later)",
15b148a4-446d-4b1d-a359-5fdf4fef1203,2023-09-21 17:06:02.018000+00:00,2023-09-21 17:07:16.964599+00:00,2023-09-21 17:07:16.964632+00:00,33.774416,-84.396624,,FALSE,Northern Waterthrush,Parkesia noveboracensis,norwat,ADULT,UNKNOWN,DEAD,collision with building/structure,Died this morning most likely,https://backend-static.dbird.org/uploads/0b1af37f-5c1c-446b-a175-dc2b8ad87644.jpeg
7212b4d8-2e25-4bc2-a57b-269a85b8b350,2023-09-22 17:06:54+00:00,2023-09-22 17:07:31.074841+00:00,2024-11-14 22:12:25.514800+00:00,33.779375,-84.396905,35.8,TRUE,Scarlet Tanager,Piranga olivacea,scatan,ADULT,FEMALE,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/60584fa5-21de-4c6a-8add-e2c1a07387b8.jpg
48f98cdb-4411-436b-a7c1-b9a154401f07,2023-09-25 01:47:14.854000+00:00,2023-09-26 22:49:04.319946+00:00,2023-09-26 22:49:04.319975+00:00,33.780015,-84.396586,,FALSE,Ovenbird,Seiurus aurocapilla,ovenbi1,ADULT,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/29382504-1518-48e2-8f60-a98504239a95.jpg
aab5d395-6fc7-4394-a192-843cacfd7918,2023-09-26 18:14:25.896000+00:00,2023-09-26 18:27:28.666693+00:00,2023-09-26 18:27:28.666721+00:00,33.778866,-84.397247,,FALSE,Tennessee Warbler,Leiothlypis peregrina,tenwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Collided with glass over 3-sided glass courtyard door,https://backend-static.dbird.org/uploads/79c382fd-c50b-4c05-aff0-0f3818ad4bbc.jpg
93f524f8-c1cc-497e-94bb-ffebe958745c,2023-09-26 19:22:33+00:00,2023-09-26 19:23:32.410924+00:00,2023-10-03 23:53:24.865747+00:00,33.780064,-84.39676,61,TRUE,American Robin,Turdus migratorius,amerob,ADULT,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/3ddeb3d2-f651-44cd-bc18-24456c9c7195.jpg
10f8fbec-f660-4c8b-ac61-4d6d749c97ab,2023-09-27 19:30:59.068000+00:00,2023-09-27 19:32:58.733405+00:00,2023-09-27 19:32:58.733437+00:00,33.777007,-84.396254,,FALSE,Ovenbird,Seiurus aurocapilla,ovenbi1,ADULT,UNKNOWN,DEAD,collision with building/structure,"Died this morning most likely. Ants just got this one it feels like, almost thought I got a clean sample",https://backend-static.dbird.org/uploads/b807cea2-80bd-4aa9-b20e-64615a552c8a.jpeg
3d80d59e-837a-4224-a274-e6864cb26533,2023-09-28 14:36:59+00:00,2023-09-28 14:37:56.302947+00:00,2024-11-14 22:11:33.634403+00:00,33.774944,-84.401705,35,TRUE,Palm Warbler,Setophaga palmarum,palwar,UNKNOWN,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/259d0d82-6763-49f0-870b-a377e493ecf3.jpeg
e94c7de1-cf5d-4df5-879c-7a07149246b0,2023-10-02 15:50:31.829000+00:00,2023-10-02 22:10:12.331368+00:00,2023-10-02 22:10:12.331400+00:00,33.778826,-84.399904,,FALSE,Scarlet Tanager,Piranga olivacea,scatan,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Died this morning most likely. Non-breeding male or female,https://backend-static.dbird.org/uploads/0428343d-6f98-4b50-9a18-9d483efbcca2.jpg
a1a9e59f-1df1-4245-a9d7-d1b25aae8e58,2023-10-02 17:02:44+00:00,2023-10-02 17:03:31.268711+00:00,2023-10-03 23:52:13.041158+00:00,33.775289,-84.387425,37.1,TRUE,warbler sp. (Parulidae sp.),Parulidae sp.,warble,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/7f29be20-d0cb-48f8-b2a4-d1b2bf8460ae.jpg
a08b4547-3628-4907-86be-2ebe32901cc9,2023-10-09 14:30:37+00:00,2023-10-09 23:02:10.247624+00:00,2023-10-29 17:43:41.636817+00:00,33.779974,-84.396619,,FALSE,Rose-breasted Grosbeak,Pheucticus ludovicianus,robgro,ADULT,FEMALE,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/a4c25709-9757-4afa-a291-ebc9f805b179.jpg
a3c1035b-c557-472e-9e39-53307afcfe25,2023-10-10 14:00:27+00:00,2023-10-11 00:38:55.004592+00:00,2024-11-14 22:09:15.530368+00:00,33.779987,-84.396579,,FALSE,Tennessee Warbler,Leiothlypis peregrina,tenwar,ADULT,UNKNOWN,DEAD,collision with building/structure,Some kind of warbler,https://backend-static.dbird.org/uploads/3b43c10d-03e9-4297-9335-2ab86d261a42.jpg
0485181e-982a-4d79-a1a3-abf3fd5eb1c2,2023-10-10 15:45:48.952000+00:00,2023-10-10 15:47:14.099748+00:00,2023-10-10 15:47:14.099775+00:00,33.779959,-84.403366,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown,,
a3dd170d-318c-4466-970e-270b12140728,2023-10-11 18:27:42+00:00,2023-10-11 18:30:45.607854+00:00,2024-11-14 22:08:23.883975+00:00,33.769208,-84.391569,28.78,TRUE,Tennessee Warbler,Leiothlypis peregrina,tenwar,UNKNOWN,UNKNOWN,DEAD,unknown,"Possibly death due to collision with building, found next to an 8 story residential building",https://backend-static.dbird.org/uploads/0c2c716d-9c51-4c6d-8b4b-efb63dbb3a8a.jpeg
6ecf62b8-f83a-4480-a104-5f7291267a59,2023-10-11 19:32:25.561000+00:00,2023-10-11 19:34:25.324332+00:00,2023-10-11 19:34:25.324359+00:00,33.776993,-84.396356,,FALSE,American Redstart,Setophaga ruticilla,amered,JUVENILE,UNKNOWN,DEAD,collision with building/structure,"Died yesterday or day before

Klaus Computing",https://backend-static.dbird.org/uploads/7fd906ab-e0df-453b-81f8-ac765537a3fd.jpeg
d4fe0fcf-fca1-4254-a626-9b0b97f55425,2023-10-12 17:47:33.639000+00:00,2023-10-12 17:49:34.399622+00:00,2023-10-12 17:49:34.399653+00:00,33.776242,-84.3889,26.7,TRUE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown,Found it right outside the parking at 770 Spring Street NW,https://backend-static.dbird.org/uploads/0a0ab52e-ea0e-4f39-9920-169b70af933d.jpg
28c2ad26-bd5d-49e7-8641-f58085e3a86d,2023-10-14 05:00:39.810000+00:00,2023-10-14 05:02:57.082401+00:00,2023-10-14 05:02:57.082434+00:00,33.773728,-84.401307,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown,Fell out of sky,
15ab72ed-ab22-488d-9d2a-5c7be6f2df50,2023-10-14 13:51:56+00:00,2023-10-24 13:52:40.170715+00:00,2024-11-14 22:05:35.467296+00:00,33.78001,-84.396638,,FALSE,Tennessee Warbler,Leiothlypis peregrina,tenwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Some kind of warbler.,https://backend-static.dbird.org/uploads/72262559-5fbc-4fac-84e0-703dbd94a414.jpg
66ea7259-3880-439c-85e9-cdbfcf4bf84e,2023-10-14 23:49:57+00:00,2023-10-24 13:51:56.235504+00:00,2024-11-14 22:05:19.535883+00:00,33.779718,-84.396645,,FALSE,Swainson's Thrush,Catharus ustulatus,swathr,ADULT,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/7781dfe0-93b6-453e-8872-8442c81635b8.jpg
f3696b9b-6107-438e-b9a2-b6cc18c5334a,2023-10-15 13:18:24+00:00,2023-10-15 13:21:31.156571+00:00,2024-03-13 19:05:42.653454+00:00,33.779706,-84.396581,,FALSE,Wood Thrush,Hylocichla mustelina,woothr,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Hit front of MOSE building,https://backend-static.dbird.org/uploads/f6b81bf7-3cb5-42a0-a8cb-b9a6498af2b0.jpeg
7dbab651-7328-4638-bd99-c2ed5f99e392,2023-10-15 13:21:31+00:00,2023-10-15 13:26:52.868684+00:00,2024-03-13 19:06:48.627746+00:00,33.779583,-84.396608,,FALSE,Swainson's Thrush,Catharus ustulatus,swathr,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,"Looks like it has been there for at least a day. Pretty bad head trauma, bleeding from the head",https://backend-static.dbird.org/uploads/d0b255fc-3c6d-4a6e-bc37-5e5052d49968.jpeg
be6683c2-f44e-4f45-bffe-135dde14fe5b,2023-10-15 13:26:53+00:00,2023-10-15 13:31:46.319200+00:00,2024-11-14 22:01:03.633545+00:00,33.779534,-84.396066,,FALSE,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Only back half remains. Been here for a long time.,https://backend-static.dbird.org/uploads/8c989461-6e7f-4ff7-9a9f-6bf2115a0eb7.jpeg
e084c656-99c5-40e8-8bcc-dc02e8d2e7de,2023-10-15 13:31:46+00:00,2023-10-15 13:34:47.669760+00:00,2024-11-14 21:56:12.613397+00:00,33.77961,-84.396393,,FALSE,bird sp.,Aves sp.,bird1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Been here a very long time.,https://backend-static.dbird.org/uploads/271b2372-76b5-41df-928e-d7e883a30ea0.jpg
aa23c982-5e38-473c-865c-ea890737f475,2023-10-15 13:55:31.086000+00:00,2023-10-15 13:56:43.670763+00:00,2023-10-15 13:56:43.670789+00:00,33.775589,-84.402031,,FALSE,warbler sp. (Parulidae sp.),Parulidae sp.,warble,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Old,https://backend-static.dbird.org/uploads/5a0033eb-b504-46e7-b8ed-176245b6b777.jpeg
f3a07bc0-60e4-4e10-8e13-12c8a9619037,2023-10-15 14:19:20+00:00,2023-10-15 14:33:17.636061+00:00,2024-11-14 21:48:46.193759+00:00,33.780025,-84.396168,,FALSE,Palm Warbler,Setophaga palmarum,palwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,"Looks to be a window collision that was later eaten by a cat; sheared tail feather shafts, and primary wing feathers in clumps",https://backend-static.dbird.org/uploads/30c557c9-0610-4a8f-ace2-f6fd4d786453.jpeg
421ef199-d160-4988-b508-acf388baca77,2023-10-15 20:00:25+00:00,2023-10-15 20:01:20.503423+00:00,2024-11-14 21:46:22.066366+00:00,33.774196,-84.395165,,FALSE,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,unknown,On terrace of Crosland,https://backend-static.dbird.org/uploads/8e76622c-fa65-4223-b7b2-53682b75e9f9.jpg
759a156c-f084-4789-9eec-e083b2bac194,2023-10-15 23:03:59+00:00,2023-10-16 14:43:38.923894+00:00,2024-11-14 22:02:06.600298+00:00,33.776033,-84.398841,,FALSE,Summer Tanager,Piranga rubra,sumtan,ADULT,FEMALE,DEAD,unknown,,https://backend-static.dbird.org/uploads/b4d95998-d871-48dc-83f5-33e4039af5b8.png
2ec1833f-3a5a-4be7-8043-62c73aa23c01,2023-10-16 19:34:05.290000+00:00,2023-10-16 20:07:01.259480+00:00,2023-10-16 20:07:01.259510+00:00,33.774456,-84.395455,,FALSE,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,"Died this morning likely, collected for Georgia Audubon",https://backend-static.dbird.org/uploads/89a92dce-e355-467d-bf18-309bdbc51669.jpeg
508214b2-1bfa-4e9e-b156-58ec7e3d5b9a,2023-10-17 13:16:10+00:00,2023-10-17 13:17:49.407977+00:00,2024-11-14 21:41:37.956501+00:00,33.775659,-84.395535,22.15,TRUE,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,unknown,"Mostly feathers, likely predated on after colliding with windows",https://backend-static.dbird.org/uploads/a1cec5b5-7be6-4c50-a93e-35c1f7990a27.jpg
6be7849c-0e0b-4a45-9955-ade8719f6b5f,2023-10-17 21:43:02+00:00,2023-10-17 21:46:19.393520+00:00,2023-10-29 17:39:43.865978+00:00,33.778997,-84.397271,,FALSE,Swainson's Thrush,Catharus ustulatus,swathr,UNKNOWN,UNKNOWN,DEAD,unknown,it was found near the entrance of the Petit Bioquad building,https://backend-static.dbird.org/uploads/a66d4e6b-6473-4637-87b3-4f39753aefb8.jpg
16304ab5-e9e2-4d06-a83b-5c92c0f37cd6,2023-10-18 14:27:10+00:00,2023-10-18 14:30:39.930823+00:00,2023-10-18 14:30:39.930861+00:00,33.774538,-84.399038,,FALSE,Wood Thrush,Hylocichla mustelina,woothr,ADULT,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/215a6a87-dee1-4dde-9859-c964c2dcfbbf.jpg
233b350d-753a-44dc-8eb5-a4fe627772f0,2023-10-18 14:30:40.341000+00:00,2023-10-18 14:32:44.277030+00:00,2023-10-18 14:32:44.277056+00:00,33.77458,-84.399714,,FALSE,Wood Thrush,Hylocichla mustelina,woothr,ADULT,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/1e32a0f9-3d87-4057-ac67-2d96610e1e68.jpeg
28b0a96e-fdbb-4bdc-a02f-a3b21f1ac8c6,2023-10-18 16:26:02.327000+00:00,2023-10-18 16:26:35.705372+00:00,2023-10-18 16:26:35.705398+00:00,33.775827,-84.397318,35,TRUE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown,,
6137cbdd-717e-433a-8f4c-079fdc601b07,2023-10-18 17:54:38+00:00,2023-10-18 17:56:18.142455+00:00,2024-11-14 21:40:35.359976+00:00,33.77543,-84.396956,19.27,TRUE,Rose-breasted Grosbeak,Pheucticus ludovicianus,robgro,JUVENILE,MALE,DEAD,collision with building/structure,Behind a pillar at Van Leer at GaTech,https://backend-static.dbird.org/uploads/1b9dab82-5ca8-4eeb-8c86-8c2a7c2dabb3.jpg
b9f36143-9353-4b3f-8281-36b542b7dfe9,2023-10-18 18:51:08.376000+00:00,2023-10-18 21:52:19.225890+00:00,2023-10-18 21:52:19.225921+00:00,33.775983,-84.397144,,FALSE,unknown,unknown,,ADULT,UNKNOWN,DEAD,unknown,Outside the E first floor entrance to Van Leer,
053ba541-8078-4bf6-b932-db6b2b84bfa7,2023-10-18 19:15:53+00:00,2023-10-18 19:18:35.301747+00:00,2023-10-29 17:37:36.733778+00:00,33.775668,-84.396957,27.09,TRUE,Rose-breasted Grosbeak,Pheucticus ludovicianus,robgro,JUVENILE,MALE,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/e4075881-22f2-4443-952a-0797de9f978f.jpg
45768d82-34c3-4134-b454-0482d0a10a15,2023-10-19 17:51:11+00:00,2023-10-19 17:52:22.187835+00:00,2024-03-13 19:03:11.408046+00:00,33.774174,-84.399165,14.44,TRUE,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/4d344869-29c0-453b-83cc-45a43def3451.jpg
63a6706a-f562-4434-beb8-c4f7ba6ede2a,2023-10-22 17:11:39+00:00,2023-10-22 17:12:40.978412+00:00,2023-10-25 22:53:52.037500+00:00,33.779343,-84.40459,,FALSE,Swamp Sparrow,Melospiza georgiana,swaspa,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,"Outside Willage
Collected and deposited at the Boggs collection box, labeled as White-throated Sparrow but I think it’s actually a Swamp Sparrow based on the lack of white wingbars",https://backend-static.dbird.org/uploads/aa86c7f1-e804-4bf4-bc3e-15a6c00b481f.jpeg
